"Vázquez quintana intervino hoy en unas jornadas sobre"" acceso radio en el bucle local de abonado"", organizadas por apd( asociación para el progreso de la dirección) y dijo que las del modelo concesión de licencias español, por concurso y no por subasta, hace que el estado ingrese menos pero a cambio los operadores pueden desarrollar su red más deprisa y amortizar antes sus inversiones.","Vázquez quintana intervino hoy unas jornadaspe sobre"" acceso radio avakua apeguape de abonado"", organizadas por apd( asociación para el progreso de la dirección) y dijo que las del modelo concesión de licencias español, por concurso y no por subasta, hace que ñeĩ ingrese menos pero a cambio los operadores pueden desarrollar ikyha más deprisa y amortizar antes sus inversiones."
"El presidente de la comisión del mercado de las telecomunicaciones mostró su preocupación por la falta de competencia en todo el mundo en la telefonía local, como consecuencia de que la liberalización de las telecomunicaciones se ha hecho por principios jurídicos y no técnicos y que hay que"" hay que abrir este mercado como sea"".","El presidente de la comisión del mercado de las telecomunicaciones mostró su preocupación por la falta de competencia en todo el mundo en la telefonía local, como consecuencia de que la liberalización de las telecomunicaciones se ha hecho por principios jurídicos y no técnicos y que hay que"" hay que abrir ko ñemuha como sea""."
"Para vázquez quintana la apertura de la red de telefonía local de telefónica a otros operadores no es la solución total ya que podría hacer que la empresa dominante dejara de invertir en la red por no considerarla como una inversión atractiva, y el gobierno debe incentivar estas inversiones.","Para vázquez quintana la apertura kyhagui de telefonía local de telefónica a otros operadores no es ry oĩmbáva ya que podría hacer que la empresa dominante dejara de invertir kyhape por no considerarla añemboapyte una inversión angajuráva, y porukái debe incentivar estas inversiones."
Explicó que la puesta en marcha de las licencias de telefonía local vía radio va a suponer la competencia entre los seis operadores que han ganado los concursos.,Explicó que la puesta en marcha sãsokuéragua de telefonía local vía radio va a suponer la competencia entre los seis operadores que han ganado los concursos.
"José maría vázquez quintana explicó posteriormente a un grupo de periodistas que la competencia en la telefonía local vía radio que permite dar telefonía fija hasta el domicilio de los clientes con tecnologías móviles, puede incrementarse por la llegada de nuevas tecnologías y que probablemente la evolución del umts permitirá a los cuatro operadores que tienen estas licencias dar telefonía local vía radio.","José maría vázquez quintana explicó posteriormente a un grupo de periodistas que la competencia en la telefonía local vía radio que permite dar telefonía fija hasta el domicilio de los clientes con tecnologías móviles, puede incrementarse guahẽ rupi de nuevas tecnologías y que probablemente la evolución del umts permitirá a los cuatro operadores que oguereko ã sãsokuéra dar telefonía local vía radio."
El presidente del órgano regulador de las telecomunicaciones se mostró partidario de completar esta liberalización de las telecomunicaciones con otras medidas que incentiven la competencia como puede ser abrir el acceso a la información de los clientes de telefónica a otros operadores.,El presidente del órgano regulador de las telecomunicaciones se mostró partidario de completar esta liberalización de las telecomunicaciones con otras medidas que incentiven la competencia como puede ser abrir el acceso momarandupe de los clientes de telefónica a otros operadores.
"Sobre la oferta de interconexión con telefónica de otros operadores que acaba de aprobar la cmt, vázquez quintana dijo que para desarrollarla han escuchado a los operadores actuales y a otros que pronto darán servicios y que al tener que aunar tantos intereses es imposible dejar satisfechos a todos.","Ñekuave'ẽ ári de interconexión con telefónica de otros operadores que acaba de aprobar la cmt, vázquez quintana dijo que para desarrollarla han escuchado a los operadores actuales y a otros que pronto darán servicios y que al tener que aunar tantos intereses es imposible dejar satisfechos a todos."
Afirmó que sigue el criterio europeo y que trata de incentivar el mercado donde no lo hay.,Afirmó que sigue el criterio europeo y que trata de incentivar ñemuha donde no lo hay.
"La inversión en investigación básica es el camino para el crecimiento y la prosperidad económica, afirmaron hoy empresarios, el embajador de eeuu y el director de investigación de la comunidad de madrid, quienes abogaron por elevar la"" cultura científica"" de los ciudadanos y la"" cultura de la innovación"" de los empresarios.","La inversión en investigación básica es tape opyta akãrapu'ã y la prosperidad económica, afirmaron hoy empresarios, el embajador de eeuu y el director de investigación de la comunidad de madrid, quienes abogaron por elevar la"" cultura científica"" tetaguãnguéragua y la"" cultura de la innovación"" de los empresarios."
"Durante la presentación del libro"" la prosperidad por medio de la investigación. la investigación básica en eeuu"", editado por la comunidad de madrid, el secretario general de la confederación empresarial de madrid- ceoe( ceim), alejandro couceiro, abogó por la formación de los investigadores en temas de innovación tecnológica.","Durante la presentación kuatiagui"" la prosperidad por medio de la investigación. la investigación básica en eeuu"", editado por la comunidad de madrid, el secretario general de la confederación empresarial de madrid- ceoe( ceim), alejandro couceiro, abogó tesape'are de los investigadores en temas de innovación tecnológica."
"Tras indicar que la inversión media en investigación en la unión europea se sitúa en el 1, 8 por ciento del pib, frente al 2, 8 por ciento en japón y eeuu, couceiro dijo que españa está en"" el buen camino"" y se está creando un entorno propicio para la innovación empresarial.","Tras indicar que la inversión media en investigación ñomoirũ europeame se sitúa en el 1, 8 por ciento del pib, frente al 2, 8 por ciento en japón y eeuu, couceiro dijo que españa está en"" tape marangatu"" y se está creando un entorno propicio para la innovación empresarial."
"En este sentido se refirió a la reciente creación del ministerio de ciencia y tecnología y a las primeras declaraciones de su titular, anna birulés, sobre el impulso de la investigación, desarrollo e innovación.","En este sentido se refirió a la reciente creación del ministerio de ciencia y tecnología y a las primeras declaraciones de su titular, anna birulés, ñemboguata ári de la investigación, desarrollo e innovación."
"El representante de los empresarios madrileños aseguró que"" el siglo xxi será el siglo de la ciencia y la tecnología"", y ofreció el apoyo"" activo"" de la ceim en la consecución de los retos fijados por el gobierno en esta materia.","El representante de los empresarios madrileños aseguró que"" el siglo xxi será el siglo pokuaagua y la tecnología"", y oropojáikuri pytyvõ"" activo"" de la ceim en la consecución de los retos fijados tekuái rehe en esta materia."
"El embajador estadounidense en españa, edward romero, aseguró que la inversión en investigación básica contribuye a la prosperidad económica y destacó la colaboración entre españa y estados unidos en este campo, materializada en diversos acuerdos.","El embajador estadounidense en españa, edward romero, aseguró que la inversión en investigación básica contribuye ñemotenonde económicape y destacó la colaboración entre españa y estados unidos ko ñume, materializada en diversos acuerdos."
"El libro presentado hoy recoge de forma resumida un informe del comité de desarrollo económico de eeuu, en el que se destaca la importancia de la investigación básica universitaria americana y propone mejorar la enseñanza para asegurar la provisión futura de científicos sobresalientes.","Kuatia presentado hoy recoge de forma resumida un informe del comité de desarrollo económico de eeuu, en el que se destaca la importancia de la investigación básica universitaria americana y propone mejorar mbo'e opyta asegurar jegueru upeigua de científicos sobresalientes."
"Este documento, que ha tomado como referencia la comunidad de madrid, hace hincapié en que los retornos económicos de las inversiones en investigación básica son"" muy elevados"", y que"" el conocimiento básico tiende a ser explotado en innovaciones que producen sustanciales beneficios durante un largo periodo"".","Ko kuatia, que ha tomado como referencia la comunidad de madrid, hace hincapié en que los retornos económicos de las inversiones en investigación básica son"" muy elevados"", y que"" kuaaha básico omosaingo a ser explotado en innovaciones que producen sustanciales beneficios durante un largo periodo""."
"Para el director general de investigación de la cam, francisco josé rubia, es necesario apoyar a fondo la investigación de calidad e incentivar con diferentes medidas la colaboración entre los científicos y técnicos y el sector productivo.","Opyta mburuvicha pavẽ de investigación de la cam, francisco josé rubia, es necesario apoyar a fondo la investigación de calidad e incentivar con diferentes medidas la colaboración entre los científicos y técnicos y pehẽngue productivo."
"El portavoz del pp, rafael hernando, dijo hoy a efe que los agentes sociales deben acudir con mentalidad"" abierta"" y sin planteamientos"" preconcebidos"" a la cita de esta tarde con el presidente del gobierno, josé maría aznar.","El portavoz del pp, rafael hernando, dijo hoy a efe que tahachikuéra jojapy deben acudir con mentalidad"" abierta"" y sin planteamientos"" preconcebidos"" a la cita de esta tarde con el presidente del gobierno, josé maría aznar."
"Hernando fundamentó tales premisas en que se trata de defender los intereses generales de los españoles, máxime teniendo en cuenta que españa es el país de la unión europea que más empleo ha creado y que registra mayor crecimiento económico.","Hernando fundamentó tales premisas en que se trata de defender kuaasekuéra pavẽ de los españoles, máxime teniendo en cuenta que españa es el país ñomoirũ europeagui que más empleo ha creado y que registra mayor crecimiento económico."
"En su opinión, es un hecho de"" gran relevancia"" la reunión que celebrará aznar con el dirigente de la patronal ceoe, josé maría cuevas, y con los de ccoo, josé maría fidalgo, y ugt, cándido méndez.","Iñeimo'ãme, es un hecho de"" gran relevancia"" ñembuaty que celebrará aznar myenondehára ndive de la patronal ceoe, josé maría cuevas, y con los de ccoo, josé maría fidalgo, y ugt, cándido méndez."
"Añadió que el interés de aznar por entrevistarse con los máximos representantes empresariales y sindicales es una muestra de su talante de seguir con el proceso del diálogo social,"" eje básico de la política del gobierno y que tan buenos resultados"" ha tenido para el empleo y la seguridad social.","Añadió que kuaase de aznar por entrevistarse con los máximos representantes empresariales y sindicales es una muestra de su talante de seguir con el proceso ñomongeta jojapygui,"" eje básico de la política del gobierno y que tan buenos resultados"" ha tenido omombyta tembiapo y la seguridad social."
"Hernando destacó que la reforma laboral de 1997, fruto de los acuerdos alcanzados con los agentes sociales, tuvo efectos"" extraordinarios"" sobre el empleo y sirvió para frenar el crecimiento"" desbocado"" de la inestabilidad laboral que se produjo a partir de 1986.","Hernando destacó que ñembopyahu laboral de 1997, fruto oñoñe'ẽnguéragua alcanzados tahachikuéra jojapy ndive, tuvo efectos"" extraordinarios"" tembiapo ári y sirvió para frenar mopu'ã"" desbocado"" de la inestabilidad laboral que se produjo a partir de 1986."
"Además de acabar con los contratos"" basura"", el portavoz del pp señaló que dicha reforma introdujo el sistema de ayudas a la contratación indefinida, así como la remodelación del contrato estable a tiempo parcial que han mejorado las relaciones laborales.","Además de acabar con los contratos"" basura"", el portavoz del pp señaló que dicha reforma introdujo el sistema de ayudas a la contratación indefinida, así como la remodelación del contrato estable a tiempo parcial que han mejorado jokuaakuéra laborales."
"A juicio de hernando, es necesario seguir avanzando en la reforma laboral a fin de crear más empleo, rebajar la tasa de temporalidad y combatir la siniestralidad en el trabajo.","A juicio de hernando, es necesario seguir avanzando ñembopyahu laboralpe a fin de crear más empleo, rebajar la tasa de temporalidad y combatir la siniestralidad mba'apohape."
"El komercni banka( banco comercial), uno de los cuatro bancos más grandes de la república checa, anunció hoy que despedirá a 2. 300 empleados más antes de finales del año dentro del proceso de saneamiento de la entidad estatal.","El komercni banka( banco comercial), uno de los cuatro bancos más grandes de la república checa, anunció hoy que despedirá a 2. 300 empleados más antes de finales arajeregua dentro del proceso de saneamiento de la entidad estatal."
"El director del banco, radovan vrava, señaló que el motivo principal es la reestructuración del banco y no sólo la reducción de los costes.","El director apykagui, radovan vrava, señaló que apoukaha pu'akave es la reestructuración guapyhagua y no sólo la reducción de los costes."
El estado dispone del 60 por ciento de las acciones del komercni banka y el gobierno checo quiere comenzar el proceso de privatización de este banco ya en este año y terminarlo en septiembre del 2001.,Tetã omoĩ del 60 por ciento tembiapokuéragua del komercni banka y porukái checo quiere comenzar el proceso de privatización ko guapyhagua ya ko arajerepe y terminarlo en septiembre del 2001.
"Otro de los objetivos es evitar que se repitan los errores del pasado, que obligaron al gobierno a comprar créditos dudosos por un valor de 60. 000 millones de coronas( unos 1. 500 millones de dólares).","Otro tekorãnguéragui es evitar que se repitan los errores del pasado, que obligaron tekuáipe a comprar créditos dudosos por un valor de 60. 000 millones de coronas( unos 1. 500 millones de dólares)."
"Esto permitirá al banco sanear su portafolio, que es condición básica para continuar en su privatización.","Esto permitirá guapyhape sanear su portafolio, que es condición básica para continuar en su privatización."
"La nueva dirección del banco está trabajando en recuperar el prestigio de la institución debido al escándalo por la violación de los límites de crédito en sus negocios con las empresas austriacas c. l. tradung y otras, que supusieron pérdidas al banco de unos 200 millones de dólares el año pasado.","La nueva dirección del banco está trabajando en recuperar el prestigio de la institución debido al escándalo por la violación de los límites de crédito en sus negocios con las empresas austriacas c. l. tradung y otras, que supusieron pérdidas guapyhape de unos 200 millones de dólares arajere pasado."
"Ese escándalo provocó amplios cambios de directivos a todos los niveles, desde su director general y presidente jan kollert y otros miembros de la dirección hasta personal medio.","Ese escándalo provocó amplios cambios de directivos todos lospe niveles, iruvicha pavẽ guive y presidente jan kollert y otros miembros de la dirección hasta personal medio."
"El komercni banka tenía una plantilla de 13. 487 empleados a fines de 1999, 470 fueron despedidos durante el primer trimestre del presente año y otros 170 funcionarios fueron trasladados a una filial.","El komercni banka aguerekomi una plantilla de 13. 487 empleados a fines de 1999, 470 fueron despedidos durante el primer trimestre arajere ãgaguagui y otros 170 funcionarios fueron trasladados a una filial."
La reestructuración de los otros bancos checos se está acompañando por la reducción del personal.,La reestructuración de los otros bancos checos se está acompañando ñemomichĩ rehe del personal.
"La caja checa de ahorros, ya comprada por el erste basnk de austria, ha reducido su plantilla desde 18. 700 en 1996 a los actuales 15. 100 y tiene planeado reducirlo a 14. 000 antes del fin del año.","Mba'yru checa de ahorros, ya comprada por el erste basnk de austria, ha reducido su plantilla desde 18. 700 en 1996 a los actuales 15. 100 y tiene planeado reducirlo a 14. 000 antes tenonderãgua del año."
"También el banco comercial checoslovaco( csob), adquirido por el banco belga kbc y el banco de inversiones y postal( ipb)( de nomura) preparan una reducción moderada de sus plantillas.","También guapyha comercial checoslovaco( csob), adquirido apyka belga rupi kbc y guapyha de inversiones y postal( ipb)( de nomura) preparan una reducción moderada de sus plantillas."
